df	dm	muf	mum	nfa	nfb	nma	nmb	u	m	sexes	patch_type	fec_or_mor	critical_b	c	r_ff	r_mf	r_fm	r_mm	age
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000401796456570357	1e-05	0.0819984079572232	0.0194236259906937	0.0245756007520350	0.00284654793528384	9
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000411148416236914	1e-05	0.0821569109583648	0.0181102095507563	0.0262378367435278	0.00287189832645821	10
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000420095171556293	1e-05	0.0822814758087042	0.0169267736856232	0.0277844688141730	0.00289852269295845	11
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000428630010008794	1e-05	0.0823768446763487	0.0158604217982801	0.0292235774524287	0.00292603178250258	12
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000436750018314847	1e-05	0.0824471850000512	0.0148995393880760	0.0305626743275832	0.00295409326952011	13
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000444455744200162	1e-05	0.0824961544548207	0.0140336664048942	0.0318087427255739	0.00298242482494973	14
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000451750830560181	1e-05	0.0825269588624329	0.0132533823258756	0.0329682750718280	0.00301078796413271	15
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000458641635746963	1e-05	0.0825424037939872	0.0125502026855762	0.0340473077546996	0.00303898258914369	16
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000465136851974458	1e-05	0.0825449405338366	0.0119164859171101	0.0350514534470615	0.00306684215066869	17
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000471247131899326	1e-05	0.0825367070044146	0.0113453494758677	0.0359859311088309	0.00309422936240347	18
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000476984731429924	1e-05	0.0825195641888704	0.0108305943200303	0.0368555938395643	0.00312103240799680	19
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000482363174864733	1e-05	0.0824951285322732	0.0103666369145033	0.0376649547376579	0.00314716158688544	20
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000487396946650426	1e-05	0.0824648007517936	0.00994844800805039	0.0384182109110565	0.00317254635103538	21
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000492101212437518	1e-05	0.0824297914411229	0.00957149750827908	0.0391192657736227	0.00319713268968399	22
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000496491570730844	1e-05	0.0823911438139133	0.00923170484651204	0.0397717497513925	0.00322088082373053	23
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000500583835294372	1e-05	0.0823497538947412	0.00892539428524304	0.0403790395137629	0.00324376317550196	24
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000504393847569750	1e-05	0.0823063884335747	0.00864925467547830	0.0409442758361755	0.00326576258327570	25
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000507937317689783	1e-05	0.0822617007905824	0.00840030322041889	0.0414703801930203	0.00328687073321464	26
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000511229692186969	1e-05	0.0822162450120060	0.00817585284618618	0.0419600701722297	0.00330708678430139	27
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000514286046186395	1e-05	0.0821704882944258	0.00797348282012259	0.0424158737963298	0.00332641616448370	28
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000517120997702279	1e-05	0.0821248220137869	0.00779101229305468	0.0428401428285086	0.00334486951859298	29
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	FECUNDITY	0.000519748641600828	1e-05	0.0820795714767859	0.00762647647418127	0.0432350651365262	0.00336246179070067	30
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.000895675187110860	1e-05	0.0786831546393214	0.0367092139186147	0.00592072653404873	0.00276228397156049	1
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.000978464118714680	1e-05	0.0793814867520889	0.0336829130665335	0.00888303137372756	0.00275351431105262	2
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00106868097111812	1e-05	0.0799763698644447	0.0309567127887935	0.0116385957089938	0.00275235553186512	3
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00116697491344026	1e-05	0.0804806547546476	0.0285007915895369	0.0142019415064577	0.00275758361569818	4
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00127405052716476	1e-05	0.0809057203232425	0.0262882960662293	0.0165865614676151	0.00276812877070875	5
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00139067244384794	1e-05	0.0812616347057699	0.0242950451481469	0.0188049928804799	0.00278305782104705	6
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00151767036536887	1e-05	0.0815572992361734	0.0224992638329061	0.0208688860848367	0.00280155850784329	7
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00165594449798478	1e-05	0.0818005770532175	0.0208813434770526	0.0227890679523432	0.00282292550015989	8
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00180647143399694	1e-05	0.0819984079572232	0.0194236259906937	0.0245756007520350	0.00284654793528384	9
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00197031051757940	1e-05	0.0821569109583648	0.0181102095507563	0.0262378367435278	0.00287189832645821	10
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00214861073429338	1e-05	0.0822814758087042	0.0169267736856232	0.0277844688141730	0.00289852269295845	11
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00234261816702082	1e-05	0.0823768446763487	0.0158604217982801	0.0292235774524287	0.00292603178250258	12
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00255368406452158	1e-05	0.0824471850000512	0.0148995393880760	0.0305626743275832	0.00295409326952011	13
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00278327357257019	1e-05	0.0824961544548207	0.0140336664048942	0.0318087427255739	0.00298242482494973	14
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00303297518168439	1e-05	0.0825269588624329	0.0132533823258756	0.0329682750718280	0.00301078796413271	15
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00330451094984116	1e-05	0.0825424037939872	0.0125502026855762	0.0340473077546996	0.00303898258914369	16
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00359974756331479	1e-05	0.0825449405338366	0.0119164859171101	0.0350514534470615	0.00306684215066869	17
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00392070830389446	1e-05	0.0825367070044146	0.0113453494758677	0.0359859311088309	0.00309422936240347	18
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00426958599627443	1e-05	0.0825195641888704	0.0108305943200303	0.0368555938395643	0.00312103240799680	19
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00464875701539606	1e-05	0.0824951285322732	0.0103666369145033	0.0376649547376579	0.00314716158688544	20
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00506079643998881	1e-05	0.0824648007517936	0.00994844800805039	0.0384182109110565	0.00317254635103538	21
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00550849444554997	1e-05	0.0824297914411229	0.00957149750827908	0.0391192657736227	0.00319713268968399	22
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00599487403756024	1e-05	0.0823911438139133	0.00923170484651204	0.0397717497513925	0.00322088082373053	23
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00652321023390180	1e-05	0.0823497538947412	0.00892539428524304	0.0403790395137629	0.00324376317550196	24
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00709705081427334	1e-05	0.0823063884335747	0.00864925467547830	0.0409442758361755	0.00326576258327570	25
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00772023876394172	1e-05	0.0822617007905824	0.00840030322041889	0.0414703801930203	0.00328687073321464	26
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00839693654948264	1e-05	0.0822162450120060	0.00817585284618618	0.0419600701722297	0.00330708678430139	27
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00913165237531227	1e-05	0.0821704882944258	0.00797348282012259	0.0424158737963298	0.00332641616448370	28
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.00992926858186074	1e-05	0.0821248220137869	0.00779101229305468	0.0428401428285086	0.00334486951859298	29
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	ALPHA	MORTALITY	0.0107950723592619	1e-05	0.0820795714767859	0.00762647647418127	0.0432350651365262	0.00336246179070067	30
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.000670279169460471	1e-05	0.0443534541918259	0.0246860233204323	0.00826598184223694	0.00460063876065232	1
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.000694240915404372	1e-05	0.0447604366809084	0.0231198669262131	0.00973728499122668	0.00456882587521894	2
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.000718175300751388	1e-05	0.0450873828141770	0.0217029948804642	0.0111236198736997	0.00455177917904445	3
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.000742032415938833	1e-05	0.0453443617517378	0.0204208636921614	0.0124303322774876	0.00454743480627609	4
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.000765763957991204	1e-05	0.0455403272832666	0.0192603640071521	0.0136623931400571	0.00455396504561433	5
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.000789323550017759	1e-05	0.0456832350596640	0.0182096782557505	0.0148244279367977	0.00456975321589788	6
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.000812667022657736	1e-05	0.0457801478025383	0.0172581524798494	0.0159207435409122	0.00459337113062049	7
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.000835752655349230	1e-05	0.0458373297094331	0.0163961809245217	0.0169553527869414	0.00462355888860891	8
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.000858541376291519	1e-05	0.0458603311501017	0.0156151021204347	0.0179319969478122	0.00465920675456524	9
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.000880996920907323	1e-05	0.0458540646388157	0.0149071053106247	0.0188541663153060	0.00469933891699284	10
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.000903085949466849	1e-05	0.0458228729684625	0.0142651461896810	0.0197251190558062	0.00474309893245048	11
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.000924778125290667	1e-05	0.0457705903029019	0.0136828710264610	0.0205478984969021	0.00478973668435296	12
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.000946046155591166	1e-05	0.0457005969437484	0.0131545483342137	0.0213253489857216	0.00483859670187411	13
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.000966865797535386	1e-05	0.0456158684154937	0.0126750073354898	0.0220601304465935	0.00488910770010426	14
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.000987215832514788	1e-05	0.0455190194478993	0.0122395825443656	0.0227547317536522	0.00494077321664271	15
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.00100707801189171	1e-05	0.0454123433761294	0.0118440638561488	0.0234114830231667	0.00499316323242443	16
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.00102643697766664	1e-05	0.0452978474265132	0.0114846515956197	0.0240325669205960	0.00504590667592957	17
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.00104528016158316	1e-05	0.0451772843085281	0.0111579160296596	0.0246200290685304	0.00509868472013319	18
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.00106359766617124	1e-05	0.0450521804910553	0.0108607608994456	0.0251757876336924	0.00515122479073291	19
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.00108138213113761	1e-05	0.0449238615027017	0.0105903905717852	0.0257016421639452	0.00520329521245008	20
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.00109862858835695	1e-05	0.0447934745615657	0.0103442804491292	0.0261992817397284	0.00525470042762522	21
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.00111533430851420	1e-05	0.0446620088088835	0.0101201503137698	0.0266702924984369	0.00530527672800673	22
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.00113149864220805	1e-05	0.0445303133931576	0.00991594031410808	0.0271161645849117	0.00535488844663649	23
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.00114712285806127	1e-05	0.0443991136263427	0.00972978933001876	0.0275382985763827	0.00540342456213621	24
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.00116220998010512	1e-05	0.0442690254111611	0.00956001548057185	0.0279380114258250	0.00545079567255279	25
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.00117676462642184	1e-05	0.0441405681183796	0.00940509856098383	0.0283165419637317	0.00549693130028697	26
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.00119079285074890	1e-05	0.0440141760746864	0.00926366421692562	0.0286750559947173	0.00554177749355383	27
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.00120430198847738	1e-05	0.0438902088054474	0.00913446968344629	0.0290146510221193	0.00558529469335194	28
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.00121730050821973	1e-05	0.0437689601619112	0.00901639093299384	0.0293363606308195	0.00562745583808998	29
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	FECUNDITY	0.00122979786988227	1e-05	0.0436506664492104	0.00890841109251645	0.0296411585558386	0.00566824468087045	30
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00156449719979122	1e-05	0.0443534541918259	0.0246860233204323	0.00826598184223694	0.00460063876065232	1
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00166910244104620	1e-05	0.0447604366809084	0.0231198669262131	0.00973728499122668	0.00456882587521894	2
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00177991642701051	1e-05	0.0450873828141770	0.0217029948804642	0.0111236198736997	0.00455177917904445	3
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00189727725786452	1e-05	0.0453443617517378	0.0204208636921614	0.0124303322774876	0.00454743480627609	4
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00202154145642949	1e-05	0.0455403272832666	0.0192603640071521	0.0136623931400571	0.00455396504561433	5
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00215308502529754	1e-05	0.0456832350596640	0.0182096782557505	0.0148244279367977	0.00456975321589788	6
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00229230456182349	1e-05	0.0457801478025383	0.0172581524798494	0.0159207435409122	0.00459337113062049	7
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00243961843396308	1e-05	0.0458373297094331	0.0163961809245217	0.0169553527869414	0.00462355888860891	8
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00259546802013754	1e-05	0.0458603311501017	0.0156151021204347	0.0179319969478122	0.00465920675456524	9
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00276031901650924	1e-05	0.0458540646388157	0.0149071053106247	0.0188541663153060	0.00469933891699284	10
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00293466281526912	1e-05	0.0458228729684625	0.0142651461896810	0.0197251190558062	0.00474309893245048	11
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00311901795776339	1e-05	0.0457705903029019	0.0136828710264610	0.0205478984969021	0.00478973668435296	12
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00331393166652421	1e-05	0.0457005969437484	0.0131545483342137	0.0213253489857216	0.00483859670187411	13
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00351998146051844	1e-05	0.0456158684154937	0.0126750073354898	0.0220601304465935	0.00488910770010426	14
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00373777685818918	1e-05	0.0455190194478993	0.0122395825443656	0.0227547317536522	0.00494077321664271	15
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00396796117313879	1e-05	0.0454123433761294	0.0118440638561488	0.0234114830231667	0.00499316323242443	16
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00421121340758763	1e-05	0.0452978474265132	0.0114846515956197	0.0240325669205960	0.00504590667592957	17
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00446825024904433	1e-05	0.0451772843085281	0.0111579160296596	0.0246200290685304	0.00509868472013319	18
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00473982817593681	1e-05	0.0450521804910553	0.0108607608994456	0.0251757876336924	0.00515122479073291	19
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00502674567828528	1e-05	0.0449238615027017	0.0105903905717852	0.0257016421639452	0.00520329521245008	20
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00532984559984372	1e-05	0.0447934745615657	0.0103442804491292	0.0261992817397284	0.00525470042762522	21
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00565001760850187	1e-05	0.0446620088088835	0.0101201503137698	0.0266702924984369	0.00530527672800673	22
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00598820080212187	1e-05	0.0445303133931576	0.00991594031410808	0.0271161645849117	0.00535488844663649	23
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00634538645738610	1e-05	0.0443991136263427	0.00972978933001876	0.0275382985763827	0.00540342456213621	24
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00672262092965708	1e-05	0.0442690254111611	0.00956001548057185	0.0279380114258250	0.00545079567255279	25
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00712100871229512	1e-05	0.0441405681183796	0.00940509856098383	0.0283165419637317	0.00549693130028697	26
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00754171566434853	1e-05	0.0440141760746864	0.00926366421692562	0.0286750559947173	0.00554177749355383	27
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00798597241602691	1e-05	0.0438902088054474	0.00913446968344629	0.0290146510221193	0.00558529469335194	28
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00845507796188755	1e-05	0.0437689601619112	0.00901639093299384	0.0293363606308195	0.00562745583808998	29
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	F	BETA	MORTALITY	0.00895040345221461	1e-05	0.0436506664492104	0.00890841109251645	0.0296411585558386	0.00566824468087045	30
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000271593152424620	1e-05	0.0786831546393214	0.0367092139186147	0.00592072653404873	0.00276228397156049	1
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000258706623226205	1e-05	0.0793814867520889	0.0336829130665335	0.00888303137372756	0.00275351431105262	2
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000247744251767373	1e-05	0.0799763698644447	0.0309567127887935	0.0116385957089938	0.00275235553186512	3
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000238326764730538	1e-05	0.0804806547546476	0.0285007915895369	0.0142019415064577	0.00275758361569818	4
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000230168018066479	1e-05	0.0809057203232425	0.0262882960662293	0.0165865614676151	0.00276812877070875	5
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000223048047457219	1e-05	0.0812616347057699	0.0242950451481469	0.0188049928804799	0.00278305782104705	6
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000216794966619987	1e-05	0.0815572992361734	0.0224992638329061	0.0208688860848367	0.00280155850784329	7
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000211272500308879	1e-05	0.0818005770532175	0.0208813434770526	0.0227890679523432	0.00282292550015989	8
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000206371206656615	1e-05	0.0819984079572232	0.0194236259906937	0.0245756007520350	0.00284654793528384	9
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000202002174986818	1e-05	0.0821569109583648	0.0181102095507563	0.0262378367435278	0.00287189832645821	10
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000198092421172972	1e-05	0.0822814758087042	0.0169267736856232	0.0277844688141730	0.00289852269295845	11
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000194581469998700	1e-05	0.0823768446763487	0.0158604217982801	0.0292235774524287	0.00292603178250258	12
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000191418782224134	1e-05	0.0824471850000512	0.0148995393880760	0.0305626743275832	0.00295409326952011	13
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000188561792403796	1e-05	0.0824961544548207	0.0140336664048942	0.0318087427255739	0.00298242482494973	14
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000185974394733083	1e-05	0.0825269588624329	0.0132533823258756	0.0329682750718280	0.00301078796413271	15
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000183625761928208	1e-05	0.0825424037939872	0.0125502026855762	0.0340473077546996	0.00303898258914369	16
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000181489414680775	1e-05	0.0825449405338366	0.0119164859171101	0.0350514534470615	0.00306684215066869	17
0.15	0.85	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000179542481762130	1e-05	0.0825367070044146	0.0113453494758677	0.0359859311088309	0.00309422936240347	18
