df	dm	muf	mum	nfa	nfb	nma	nmb	u	m	sexes	patch_type	fec_or_mor	critical_b	c	r_ff	r_mf	r_fm	r_mm	age
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.000783036132980979	1e-05	0.0365702417735779	0.0142535466175109	0.0344005496123309	0.0120838544562638	2
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.000864819615772275	1e-05	0.0367294014495798	0.0166443758091195	0.0325096584746995	0.0124246328342391	3
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.000954914766708881	1e-05	0.0368794542408092	0.0188029311643949	0.0307227037373484	0.0126461806609341	4
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00105413261273339	1e-05	0.0370209212299443	0.0207520504611714	0.0290339723398650	0.0127651015710921	5
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00116335859529020	1e-05	0.0371542936840720	0.0225123099921764	0.0274380652509850	0.0127960815590894	6
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00128355876779745	1e-05	0.0372800347606920	0.0241022494379860	0.0259298802073878	0.0127520948846818	7
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00141578643039962	1e-05	0.0373985811161067	0.0255385743256713	0.0245045954012864	0.0126445886108510	8
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00156118922384603	1e-05	0.0375103444217812	0.0268363383103893	0.0231576540646594	0.0124836479532675	9
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00172101670453823	1e-05	0.0376157127939388	0.0280091072936861	0.0218847499008404	0.0122781444005877	10
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00189662842291768	1e-05	0.0377150521413585	0.0290691071911311	0.0206818133168869	0.0120358683666595	11
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00208950252742793	1e-05	0.0378087074360516	0.0300273569808469	0.0195449984127136	0.0117636479575089	12
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00230124491629081	1e-05	0.0378970039112339	0.0308937885015496	0.0184706706853923	0.0114674552757081	13
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00253359895929111	1e-05	0.0379802481907500	0.0316773543220342	0.0174553954093078	0.0111525015405920	14
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00278845581168499	1e-05	0.0380587293538753	0.0323861248720311	0.0164959266550214	0.0108233221731771	15
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00306786534224901	1e-05	0.0381327199391900	0.0330273759055302	0.0155891969117321	0.0104838528780723	16
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00337404769739336	1e-05	0.0382024768910138	0.0336076672607200	0.0147323072801601	0.0101374976498663	17
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00370940552319710	1e-05	0.0382682424516869	0.0341329137844225	0.0139225182044957	0.00978718953723121	18
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00407653686722087	1e-05	0.0383302450027957	0.0346084492022577	0.0131572407137850	0.00943544491324697	19
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00447824878204379	1e-05	0.0383886998582649	0.0350390836377807	0.0124340281447491	0.00908441192426491	20
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00491757165269845	1e-05	0.0384438100120701	0.0354291554136343	0.0117505683195742	0.00873591372113838	21
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00539777427058465	1e-05	0.0384957668431676	0.0357825777045754	0.0111046761536638	0.00839148701507159	22
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00592237967707496	1e-05	0.0385447507800883	0.0361028805553553	0.0104942866697207	0.00805241644498770	23
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00649518180093553	1e-05	0.0385909319275058	0.0363932487252461	0.00991744839582213	0.00771976519356244	24
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00712026291492255	1e-05	0.0386344706569518	0.0366565557749181	0.00937231712638290	0.00739440224434918	25
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00780201193853829	1e-05	0.0386755181637329	0.0368953947699025	0.00885715002605854	0.00707702663222820	26
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00854514361598814	1e-05	0.0387142169919802	0.0371121059375329	0.00837030005773877	0.00676818900329146	27
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.00935471860092852	1e-05	0.0387507015296576	0.0373088015806550	0.00791021071681670	0.00646831076781412	28
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.0102361644826861	1e-05	0.0387850984752454	0.0374873885211431	0.00747541105489897	0.00617770110079664	29
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	F	BETA	MORTALITY	-0.0111952977923041	1e-05	0.0388175272777214	0.0376495883190294	0.00706451097704690	0.00589657201835481	30
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000400749184844550	1e-05	0.0886028641076166	0.0207132233028492	0.0886028641076166	0.0207132233028492	1
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000410332382841996	1e-05	0.0891405347414745	0.0280398580171839	0.0828165546148743	0.0217158778905837	2
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000421565842428885	1e-05	0.0896393614152537	0.0346487523633921	0.0774081265583927	0.0224175175065311	3
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000434407082809181	1e-05	0.0901021504068864	0.0406106022602110	0.0723529019668242	0.0228613538201488	4
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000448839516698371	1e-05	0.0905315052550420	0.0459891119230341	0.0676278144914398	0.0230854211594319	5
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000464867622432861	1e-05	0.0909298414060043	0.0508416874071971	0.0632113041573049	0.0231231501584978	6
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000482513541241186	1e-05	0.0912993998023868	0.0552200612034604	0.0590832189878483	0.0230038803889219	7
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000501814672616356	1e-05	0.0916422594901327	0.0591708547510990	0.0552247230539480	0.0227533183149142	8
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000522821984074002	1e-05	0.0919603493147232	0.0627360850495928	0.0516182105279759	0.0223939462628455	9
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000545598843229035	1e-05	0.0922554587723942	0.0659536209337768	0.0482472253506387	0.0219453875120213	10
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000570220240011837	1e-05	0.0925292480774090	0.0688575940226534	0.0450963861440664	0.0214247320893108	11
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000596772306769059	1e-05	0.0927832575020207	0.0714787688527406	0.0421513160285355	0.0208468273792555	12
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000625352071104362	1e-05	0.0930189160416706	0.0738448762573185	0.0393985770225903	0.0202245372382383	13
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000656067395043268	1e-05	0.0932375494541703	0.0759809136482535	0.0368256087272375	0.0195689729213207	14
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000689037067257610	1e-05	0.0934403877180935	0.0779094154927684	0.0344206710144383	0.0188896987891132	15
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000724391024465687	1e-05	0.0936285719523374	0.0796506969495447	0.0321727904583934	0.0181949154556007	16
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000762270684919445	1e-05	0.0938031608357808	0.0812230733332674	0.0300717102651922	0.0174916227626788	17
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000802829381888639	1e-05	0.0939651365631550	0.0826430578108929	0.0281078434723633	0.0167857647201012	18
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000846232888788584	1e-05	0.0941154103706332	0.0839255394935974	0.0262722292047804	0.0160823583277445	19
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000892660030438090	1e-05	0.0942548276622242	0.0850839438728919	0.0245564917873253	0.0153856079979931	20
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000942303377132315	1e-05	0.0943841727658104	0.0861303773554114	0.0229528025277449	0.0146990071173459	21
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.000995370019950741	1e-05	0.0945041733455866	0.0870757574762275	0.0214538439953207	0.0140254281259616	22
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.00105208242711967	1e-05	0.0946155044957218	0.0879299302132985	0.0200527766323610	0.0133672023499378	23
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.00111267938240516	1e-05	0.0947187925382758	0.0887017756840948	0.0187432075461660	0.0127261906919851	24
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.00117741700749094	1e-05	0.0948146185467350	0.0893993033779722	0.0175191613390695	0.0121038461703067	25
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.00124656987114843	1e-05	0.0949035216149913	0.0900297379631048	0.0163750528434568	0.0115012691915702	26
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.00132043218876674	1e-05	0.0949860018901532	0.0905995966034553	0.0153056616373535	0.0109192563506556	27
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.00139931911651013	1e-05	0.0950625233862523	0.0911147586282242	0.0143061082243018	0.0103583434662737	28
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.00148356814502797	1e-05	0.0951335165946741	0.0915805283124488	0.0133718317688372	0.00981884348661193	29
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	FECUNDITY	0.00157354059827597	1e-05	0.0951993809059976	0.0920016914519949	0.0124985692859744	0.00930087983197161	30
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000502710966152942	1e-05	0.0886028641076166	0.0207132233028492	0.0886028641076166	0.0207132233028492	1
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000509361313748384	1e-05	0.0891405347414745	0.0280398580171839	0.0828165546148743	0.0217158778905837	2
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000518589592363852	1e-05	0.0896393614152537	0.0346487523633921	0.0774081265583927	0.0224175175065311	3
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000530191656209444	1e-05	0.0901021504068864	0.0406106022602110	0.0723529019668242	0.0228613538201488	4
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000544033102792049	1e-05	0.0905315052550420	0.0459891119230341	0.0676278144914398	0.0230854211594319	5
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000560031669117961	1e-05	0.0909298414060043	0.0508416874071971	0.0632113041573049	0.0231231501584978	6
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000578145299266508	1e-05	0.0912993998023868	0.0552200612034604	0.0590832189878483	0.0230038803889219	7
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000598363914441429	1e-05	0.0916422594901327	0.0591708547510990	0.0552247230539480	0.0227533183149142	8
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000620703665169942	1e-05	0.0919603493147232	0.0627360850495928	0.0516182105279759	0.0223939462628455	9
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000645202888576848	1e-05	0.0922554587723942	0.0659536209337768	0.0482472253506387	0.0219453875120213	10
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000671919263997879	1e-05	0.0925292480774090	0.0688575940226534	0.0450963861440664	0.0214247320893108	11
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000700927829479424	1e-05	0.0927832575020207	0.0714787688527406	0.0421513160285355	0.0208468273792555	12
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000732319630265519	1e-05	0.0930189160416706	0.0738448762573185	0.0393985770225903	0.0202245372382383	13
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000766200841503411	1e-05	0.0932375494541703	0.0759809136482535	0.0368256087272375	0.0195689729213207	14
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000802692254938933	1e-05	0.0934403877180935	0.0779094154927684	0.0344206710144383	0.0188896987891132	15
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000841929051733546	1e-05	0.0936285719523374	0.0796506969495447	0.0321727904583934	0.0181949154556007	16
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000884060805944381	1e-05	0.0938031608357808	0.0812230733332674	0.0300717102651922	0.0174916227626788	17
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000929251678981778	1e-05	0.0939651365631550	0.0826430578108929	0.0281078434723633	0.0167857647201012	18
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.000977680776638136	1e-05	0.0941154103706332	0.0839255394935974	0.0262722292047804	0.0160823583277445	19
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.00102954264847385	1e-05	0.0942548276622242	0.0850839438728919	0.0245564917873253	0.0153856079979931	20
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.00108504791539124	1e-05	0.0943841727658104	0.0861303773554114	0.0229528025277449	0.0146990071173459	21
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.00114442401576088	1e-05	0.0945041733455866	0.0870757574762275	0.0214538439953207	0.0140254281259616	22
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.00120791606392574	1e-05	0.0946155044957218	0.0879299302132985	0.0200527766323610	0.0133672023499378	23
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.00127578781759922	1e-05	0.0947187925382758	0.0887017756840948	0.0187432075461660	0.0127261906919851	24
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.00134832275281045	1e-05	0.0948146185467350	0.0893993033779722	0.0175191613390695	0.0121038461703067	25
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.00142582524678485	1e-05	0.0949035216149913	0.0900297379631048	0.0163750528434568	0.0115012691915702	26
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.00150862187059244	1e-05	0.0949860018901532	0.0905995966034553	0.0153056616373535	0.0109192563506556	27
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.00159706279462984	1e-05	0.0950625233862523	0.0911147586282242	0.0143061082243018	0.0103583434662737	28
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.00169152331108542	1e-05	0.0951335165946741	0.0915805283124488	0.0133718317688372	0.00981884348661193	29
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	ALPHA	MORTALITY	0.00179240547851396	1e-05	0.0951993809059976	0.0920016914519949	0.0124985692859744	0.00930087983197161	30
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00100969617490544	1e-05	0.0364014225049892	0.0116050945538036	0.0364014225049892	0.0116050945538036	1
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00100973476966483	1e-05	0.0365702417735779	0.0142535466175109	0.0344005496123309	0.0120838544562638	2
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00101534883594565	1e-05	0.0367294014495798	0.0166443758091195	0.0325096584746995	0.0124246328342391	3
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00102583863581205	1e-05	0.0368794542408092	0.0188029311643949	0.0307227037373484	0.0126461806609341	4
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00104070374173506	1e-05	0.0370209212299443	0.0207520504611714	0.0290339723398650	0.0127651015710921	5
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00105958711990185	1e-05	0.0371542936840720	0.0225123099921764	0.0274380652509850	0.0127960815590894	6
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00108223770099148	1e-05	0.0372800347606920	0.0241022494379860	0.0259298802073878	0.0127520948846818	7
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00110848472772853	1e-05	0.0373985811161067	0.0255385743256713	0.0245045954012864	0.0126445886108510	8
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00113821981840076	1e-05	0.0375103444217812	0.0268363383103893	0.0231576540646594	0.0124836479532675	9
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00117138421382651	1e-05	0.0376157127939388	0.0280091072936861	0.0218847499008404	0.0122781444005877	10
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00120795958576381	1e-05	0.0377150521413585	0.0290691071911311	0.0206818133168869	0.0120358683666595	11
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00124796134303519	1e-05	0.0378087074360516	0.0300273569808469	0.0195449984127136	0.0117636479575089	12
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00129143372286910	1e-05	0.0378970039112339	0.0308937885015496	0.0184706706853923	0.0114674552757081	13
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00133844618109265	1e-05	0.0379802481907500	0.0316773543220342	0.0174553954093078	0.0111525015405920	14
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00138909074348327	1e-05	0.0380587293538753	0.0323861248720311	0.0164959266550214	0.0108233221731771	15
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00144348008021273	1e-05	0.0381327199391900	0.0330273759055302	0.0155891969117321	0.0104838528780723	16
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00150174613325194	1e-05	0.0382024768910138	0.0336076672607200	0.0147323072801601	0.0101374976498663	17
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00156403917368066	1e-05	0.0382682424516869	0.0341329137844225	0.0139225182044957	0.00978718953723121	18
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00163052719895696	1e-05	0.0383302450027957	0.0346084492022577	0.0131572407137850	0.00943544491324697	19
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00170139560381677	1e-05	0.0383886998582649	0.0350390836377807	0.0124340281447491	0.00908441192426491	20
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00177684707553888	1e-05	0.0384438100120701	0.0354291554136343	0.0117505683195742	0.00873591372113838	21
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00185710167679717	1e-05	0.0384957668431676	0.0357825777045754	0.0111046761536638	0.00839148701507159	22
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00194239708856839	1e-05	0.0385447507800883	0.0361028805553553	0.0104942866697207	0.00805241644498770	23
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00203298899249139	1e-05	0.0385909319275058	0.0363932487252461	0.00991744839582213	0.00771976519356244	24
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00212915157732494	1e-05	0.0386344706569518	0.0366565557749181	0.00937231712638290	0.00739440224434918	25
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00223117815817792	1e-05	0.0386755181637329	0.0368953947699025	0.00885715002605854	0.00707702663222820	26
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00233938190031130	1e-05	0.0387142169919802	0.0371121059375329	0.00837030005773877	0.00676818900329146	27
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00245409664176755	1e-05	0.0387507015296576	0.0373088015806550	0.00791021071681670	0.00646831076781412	28
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00257567781103970	1e-05	0.0387850984752454	0.0374873885211431	0.00747541105489897	0.00617770110079664	29
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	FECUNDITY	0.00270450343757290	1e-05	0.0388175272777214	0.0376495883190294	0.00706451097704690	0.00589657201835481	30
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00114379404998931	1e-05	0.0364014225049892	0.0116050945538036	0.0364014225049892	0.0116050945538036	1
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00113542477742101	1e-05	0.0365702417735779	0.0142535466175109	0.0344005496123309	0.0120838544562638	2
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00113470537565917	1e-05	0.0367294014495798	0.0166443758091195	0.0325096584746995	0.0124246328342391	3
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00114044846475266	1e-05	0.0368794542408092	0.0188029311643949	0.0307227037373484	0.0126461806609341	4
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00115181395721957	1e-05	0.0370209212299443	0.0207520504611714	0.0290339723398650	0.0127651015710921	5
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00116820264913269	1e-05	0.0371542936840720	0.0225123099921764	0.0274380652509850	0.0127960815590894	6
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00118918747676694	1e-05	0.0372800347606920	0.0241022494379860	0.0259298802073878	0.0127520948846818	7
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00121446780788686	1e-05	0.0373985811161067	0.0255385743256713	0.0245045954012864	0.0126445886108510	8
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00124383829430322	1e-05	0.0375103444217812	0.0268363383103893	0.0231576540646594	0.0124836479532675	9
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00127716720044754	1e-05	0.0376157127939388	0.0280091072936861	0.0218847499008404	0.0122781444005877	10
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00131438105953141	1e-05	0.0377150521413585	0.0290691071911311	0.0206818133168869	0.0120358683666595	11
